,resampling,test,metric,value
196,200,32,fnr_ens,0.0
197,200,32,fpr_ens,0.0035161744022503515
198,200,33,err_bin,0.03408146300914381
199,200,33,fnr_bin,0.00130718954248366
200,200,33,fpr_bin,0.04289732770745429
201,200,33,err_ens,0.0019395954558049321
202,200,33,fnr_ens,0.00130718954248366
203,200,33,fpr_ens,0.002109704641350211
204,200,34,err_bin,0.02715433638126905
205,200,34,fnr_bin,0.00130718954248366
206,200,34,fpr_bin,0.03410689170182841
207,200,34,err_ens,0.0013854253255749516
208,200,34,fnr_ens,0.00130718954248366
209,200,34,fpr_ens,0.0014064697609001407
210,200,35,err_bin,0.021612635078969242
211,200,35,fnr_bin,0.00130718954248366
212,200,35,fpr_bin,0.02707454289732771
213,200,35,err_ens,0.0011083402604599613
214,200,35,fnr_ens,0.00130718954248366
215,200,35,fpr_ens,0.0010548523206751054
216,200,36,err_bin,0.030479357162648935
217,200,36,fnr_bin,0.00130718954248366
218,200,36,fpr_bin,0.038326300984528834
219,200,36,err_ens,0.0019395954558049321
220,200,36,fnr_ens,0.00130718954248366
221,200,36,fpr_ens,0.002109704641350211
222,200,37,err_bin,0.030756442227763924
223,200,37,fnr_bin,0.0
224,200,37,fpr_bin,0.039029535864978905
225,200,37,err_ens,0.0013854253255749516
226,200,37,fnr_ens,0.0
227,200,37,fpr_ens,0.0017580872011251757
228,200,38,err_bin,0.02715433638126905
229,200,38,fnr_bin,0.00130718954248366
230,200,38,fpr_bin,0.03410689170182841
231,200,38,err_ens,0.0013854253255749516
232,200,38,fnr_ens,0.00130718954248366
233,200,38,fpr_ens,0.0014064697609001407
234,200,39,err_bin,0.02798559157661402
235,200,39,fnr_bin,0.0
236,200,39,fpr_bin,0.03551336146272855
237,200,39,err_ens,0.0013854253255749516
238,200,39,fnr_ens,0.0
239,200,39,fpr_ens,0.0017580872011251757
240,200,40,err_bin,0.02687725131615406
241,200,40,fnr_bin,0.00261437908496732
242,200,40,fpr_bin,0.03340365682137834
243,200,40,err_ens,0.002770850651149903
244,200,40,fnr_ens,0.00261437908496732
245,200,40,fpr_ens,0.0028129395218002813
246,200,41,err_bin,0.022720975339429204
247,200,41,fnr_bin,0.0
248,200,41,fpr_bin,0.028832630098452883
249,200,41,err_ens,0.0016625103906899418
250,200,41,fnr_ens,0.0
251,200,41,fpr_ens,0.002109704641350211
252,200,42,err_bin,0.022998060404544194
253,200,42,fnr_bin,0.00130718954248366
254,200,42,fpr_bin,0.028832630098452883
255,200,42,err_ens,0.0022166805209199226
256,200,42,fnr_ens,0.00130718954248366
257,200,42,fpr_ens,0.0024613220815752463
258,200,43,err_bin,0.023552230534774177
259,200,43,fnr_bin,0.0
260,200,43,fpr_bin,0.02988748241912799
261,200,43,err_ens,0.0019395954558049321
262,200,43,fnr_ens,0.0
263,200,43,fpr_ens,0.0024613220815752463
264,200,44,err_bin,0.02660016625103907
265,200,44,fnr_bin,0.0
266,200,44,fpr_bin,0.03375527426160337
267,200,44,err_ens,0.0022166805209199226
268,200,44,fnr_ens,0.0
269,200,44,fpr_ens,0.0028129395218002813
270,200,45,err_bin,0.029371016902188973
271,200,45,fnr_bin,0.00130718954248366
272,200,45,fpr_bin,0.03691983122362869
273,200,45,err_ens,0.0016625103906899418
274,200,45,fnr_ens,0.00130718954248366
275,200,45,fpr_ens,0.0017580872011251757
276,200,46,err_bin,0.02715433638126905
277,200,46,fnr_bin,0.0
278,200,46,fpr_bin,0.034458509142053444
279,200,46,err_ens,0.0008312551953449709
280,200,46,fnr_ens,0.0
281,200,46,fpr_ens,0.0010548523206751054
