,resampling,test,metric,value
157,500,8,fnr_bin,0.00130718954248366
158,500,8,fpr_bin,0.026722925457102673
159,500,8,err_ens,0.0024937655860349127
160,500,8,fnr_ens,0.00130718954248366
161,500,8,fpr_ens,0.0028129395218002813
162,100,9,err_bin,0.02687725131615406
163,100,9,fnr_bin,0.0
164,100,9,fpr_bin,0.03410689170182841
165,100,9,err_ens,0.0013854253255749516
166,100,9,fnr_ens,0.0
167,100,9,fpr_ens,0.0017580872011251757
168,200,9,err_bin,0.03629814353006373
169,200,9,fnr_bin,0.0
170,200,9,fpr_bin,0.04606188466947961
171,200,9,err_ens,0.004987531172069825
172,200,9,fnr_ens,0.00130718954248366
173,200,9,fpr_ens,0.005977496483825597
174,500,9,err_bin,0.02022720975339429
175,500,9,fnr_bin,0.0
176,500,9,fpr_bin,0.025668073136427567
177,500,9,err_ens,0.004710446106954835
178,500,9,fnr_ens,0.0
179,500,9,fpr_ens,0.005977496483825597
180,100,10,err_bin,0.02493765586034913
181,100,10,fnr_bin,0.0
182,100,10,fpr_bin,0.03164556962025317
183,100,10,err_ens,0.0013854253255749516
184,100,10,fnr_ens,0.00130718954248366
185,100,10,fpr_ens,0.0014064697609001407
186,200,10,err_bin,0.02770850651149903
187,200,10,fnr_bin,0.0
188,200,10,fpr_bin,0.035161744022503515
189,200,10,err_ens,0.0022166805209199226
190,200,10,fnr_ens,0.0
191,200,10,fpr_ens,0.0028129395218002813
192,500,10,err_bin,0.021612635078969242
193,500,10,fnr_bin,0.0
194,500,10,fpr_bin,0.027426160337552744
195,500,10,err_ens,0.0002770850651149903
196,500,10,fnr_ens,0.0
197,500,10,fpr_ens,0.00035161744022503517
198,100,11,err_bin,0.021889720144084236
199,100,11,fnr_bin,0.0
200,100,11,fpr_bin,0.027777777777777776
201,100,11,err_ens,0.0019395954558049321
202,100,11,fnr_ens,0.0
203,100,11,fpr_ens,0.0024613220815752463
204,200,11,err_bin,0.02687725131615406
205,200,11,fnr_bin,0.00130718954248366
206,200,11,fpr_bin,0.03375527426160337
207,200,11,err_ens,0.0022166805209199226
208,200,11,fnr_ens,0.00130718954248366
209,200,11,fpr_ens,0.0024613220815752463
210,500,11,err_bin,0.023275145469659187
211,500,11,fnr_bin,0.0
212,500,11,fpr_bin,0.029535864978902954
213,500,11,err_ens,0.0024937655860349127
214,500,11,fnr_ens,0.0
215,500,11,fpr_ens,0.0031645569620253164
216,100,12,err_bin,0.01856469936270435
217,100,12,fnr_bin,0.0
218,100,12,fpr_bin,0.023558368495077357
219,100,12,err_ens,0.0005541701302299807
220,100,12,fnr_ens,0.0
221,100,12,fpr_ens,0.0007032348804500703
222,200,12,err_bin,0.022443890274314215
223,200,12,fnr_bin,0.0
224,200,12,fpr_bin,0.028481012658227847
225,200,12,err_ens,0.0013854253255749516
226,200,12,fnr_ens,0.0
227,200,12,fpr_ens,0.0017580872011251757
228,500,12,err_bin,0.022720975339429204
229,500,12,fnr_bin,0.00130718954248366
230,500,12,fpr_bin,0.028481012658227847
231,500,12,err_ens,0.0024937655860349127
232,500,12,fnr_ens,0.00261437908496732
233,500,12,fpr_ens,0.0024613220815752463
234,100,13,err_bin,0.028539761706844
235,100,13,fnr_bin,0.00130718954248366
236,100,13,fpr_bin,0.035864978902953586
237,100,13,err_ens,0.005818786367414797
238,100,13,fnr_ens,0.00130718954248366
239,100,13,fpr_ens,0.007032348804500703
240,200,13,err_bin,0.024106400665004156
241,200,13,fnr_bin,0.0
242,200,13,fpr_bin,0.03059071729957806
243,200,13,err_ens,0.005818786367414797
244,200,13,fnr_ens,0.0
245,200,13,fpr_ens,0.007383966244725738
246,500,13,err_bin,0.023275145469659187
247,500,13,fnr_bin,0.00130718954248366
248,500,13,fpr_bin,0.029184247538677918
249,500,13,err_ens,0.0016625103906899418
250,500,13,fnr_ens,0.00261437908496732
251,500,13,fpr_ens,0.0014064697609001407
252,100,14,err_bin,0.025491825990579108
253,100,14,fnr_bin,0.0
254,100,14,fpr_bin,0.03234880450070324
255,100,14,err_ens,0.0019395954558049321
256,100,14,fnr_ens,0.0
257,100,14,fpr_ens,0.0024613220815752463
258,200,14,err_bin,0.022720975339429204
259,200,14,fnr_bin,0.00130718954248366
260,200,14,fpr_bin,0.028481012658227847
261,200,14,err_ens,0.0013854253255749516
262,200,14,fnr_ens,0.00261437908496732
263,200,14,fpr_ens,0.0010548523206751054
264,500,14,err_bin,0.021335550013854253
265,500,14,fnr_bin,0.00130718954248366
266,500,14,fpr_bin,0.026722925457102673
267,500,14,err_ens,0.0011083402604599613
268,500,14,fnr_ens,0.00130718954248366
269,500,14,fpr_ens,0.0010548523206751054
270,100,15,err_bin,0.03020227209753394
271,100,15,fnr_bin,0.0
272,100,15,fpr_bin,0.038326300984528834
273,100,15,err_ens,0.0013854253255749516
274,100,15,fnr_ens,0.0
275,100,15,fpr_ens,0.0017580872011251757
276,200,15,err_bin,0.024660570795234135
277,200,15,fnr_bin,0.0
278,200,15,fpr_bin,0.03129395218002813
279,200,15,err_ens,0.0011083402604599613
280,200,15,fnr_ens,0.0
281,200,15,fpr_ens,0.0014064697609001407
282,500,15,err_bin,0.030479357162648935
283,500,15,fnr_bin,0.00130718954248366
284,500,15,fpr_bin,0.038326300984528834
285,500,15,err_ens,0.005264616237184816
286,500,15,fnr_ens,0.00130718954248366
287,500,15,fpr_ens,0.006329113924050633
288,100,16,err_bin,0.03158769742310889
289,100,16,fnr_bin,0.0
290,100,16,fpr_bin,0.04008438818565401
291,100,16,err_ens,0.002770850651149903
292,100,16,fnr_ens,0.0
293,100,16,fpr_ens,0.0035161744022503515
294,200,16,err_bin,0.022443890274314215
295,200,16,fnr_bin,0.0
296,200,16,fpr_bin,0.028481012658227847
297,200,16,err_ens,0.0022166805209199226
298,200,16,fnr_ens,0.0
299,200,16,fpr_ens,0.0028129395218002813
300,500,16,err_bin,0.023552230534774177
301,500,16,fnr_bin,0.00130718954248366
302,500,16,fpr_bin,0.029535864978902954
303,500,16,err_ens,0.002770850651149903
304,500,16,fnr_ens,0.00261437908496732
305,500,16,fpr_ens,0.0028129395218002813
306,100,17,err_bin,0.028539761706844
307,100,17,fnr_bin,0.00130718954248366
308,100,17,fpr_bin,0.035864978902953586
309,100,17,err_ens,0.0033250207813798837
310,100,17,fnr_ens,0.00130718954248366
311,100,17,fpr_ens,0.003867791842475387
312,200,17,err_bin,0.02881684677195899
313,200,17,fnr_bin,0.00130718954248366
314,200,17,fpr_bin,0.03621659634317862
315,200,17,err_ens,0.006095871432529786
316,200,17,fnr_ens,0.00130718954248366
317,200,17,fpr_ens,0.007383966244725738
318,500,17,err_bin,0.022720975339429204
319,500,17,fnr_bin,0.0
320,500,17,fpr_bin,0.028832630098452883
321,500,17,err_ens,0.0013854253255749516
322,500,17,fnr_ens,0.0
323,500,17,fpr_ens,0.0017580872011251757
324,100,18,err_bin,0.02881684677195899
325,100,18,fnr_bin,0.00130718954248366
326,100,18,fpr_bin,0.03621659634317862
327,100,18,err_ens,0.0008312551953449709
328,100,18,fnr_ens,0.00130718954248366
329,100,18,fpr_ens,0.0007032348804500703
330,200,18,err_bin,0.02770850651149903
331,200,18,fnr_bin,0.0
332,200,18,fpr_bin,0.035161744022503515
333,200,18,err_ens,0.0019395954558049321
334,200,18,fnr_ens,0.0
335,200,18,fpr_ens,0.0024613220815752463
336,500,18,err_bin,0.029093931837073983
337,500,18,fnr_bin,0.0
338,500,18,fpr_bin,0.03691983122362869
339,500,18,err_ens,0.0013854253255749516
340,500,18,fnr_ens,0.0
341,500,18,fpr_ens,0.0017580872011251757
342,100,19,err_bin,0.021058464948739263
343,100,19,fnr_bin,0.00261437908496732
344,100,19,fpr_bin,0.026019690576652602
345,100,19,err_ens,0.0024937655860349127
346,100,19,fnr_ens,0.00261437908496732
347,100,19,fpr_ens,0.0024613220815752463
348,200,19,err_bin,0.025768911055694097
349,200,19,fnr_bin,0.0
350,200,19,fpr_bin,0.03270042194092827
351,200,19,err_ens,0.0033250207813798837
352,200,19,fnr_ens,0.0
353,200,19,fpr_ens,0.004219409282700422
354,500,19,err_bin,0.020504294818509284
355,500,19,fnr_bin,0.00130718954248366
356,500,19,fpr_bin,0.025668073136427567
357,500,19,err_ens,0.0022166805209199226
358,500,19,fnr_ens,0.00130718954248366
359,500,19,fpr_ens,0.0024613220815752463
360,100,20,err_bin,0.015239678581324467
361,100,20,fnr_bin,0.00130718954248366
362,100,20,fpr_bin,0.0189873417721519
363,100,20,err_ens,0.0011083402604599613
364,100,20,fnr_ens,0.00130718954248366
365,100,20,fpr_ens,0.0010548523206751054
366,200,20,err_bin,0.03131061235799391
367,200,20,fnr_bin,0.00130718954248366
368,200,20,fpr_bin,0.03938115330520394
369,200,20,err_ens,0.0011083402604599613
370,200,20,fnr_ens,0.00261437908496732
371,200,20,fpr_ens,0.0007032348804500703
372,500,20,err_bin,0.02687725131615406
373,500,20,fnr_bin,0.00130718954248366
374,500,20,fpr_bin,0.03375527426160337
375,500,20,err_ens,0.0033250207813798837
376,500,20,fnr_ens,0.00130718954248366
377,500,20,fpr_ens,0.003867791842475387
378,100,21,err_bin,0.02743142144638404
379,100,21,fnr_bin,0.0
380,100,21,fpr_bin,0.03481012658227848
381,100,21,err_ens,0.0011083402604599613
382,100,21,fnr_ens,0.0
383,100,21,fpr_ens,0.0014064697609001407
384,200,21,err_bin,0.028539761706844
385,200,21,fnr_bin,0.0
386,200,21,fpr_bin,0.03621659634317862
387,200,21,err_ens,0.004433361041839845
388,200,21,fnr_ens,0.0
389,200,21,fpr_ens,0.005625879043600563
390,500,21,err_bin,0.029093931837073983
391,500,21,fnr_bin,0.0
392,500,21,fpr_bin,0.03691983122362869
393,500,21,err_ens,0.0036021058464948737
394,500,21,fnr_ens,0.0
395,500,21,fpr_ens,0.004571026722925457
396,100,22,err_bin,0.03269603768356886
397,100,22,fnr_bin,0.0
398,100,22,fpr_bin,0.04149085794655415
399,100,22,err_ens,0.0024937655860349127
400,100,22,fnr_ens,0.0
401,100,22,fpr_ens,0.0031645569620253164
402,200,22,err_bin,0.02743142144638404
403,200,22,fnr_bin,0.0
404,200,22,fpr_bin,0.03481012658227848
405,200,22,err_ens,0.0005541701302299807
406,200,22,fnr_ens,0.0
407,200,22,fpr_ens,0.0007032348804500703
408,500,22,err_bin,0.025214740925464118
409,500,22,fnr_bin,0.0
410,500,22,fpr_bin,0.0319971870604782
411,500,22,err_ens,0.004433361041839845
412,500,22,fnr_ens,0.00130718954248366
413,500,22,fpr_ens,0.005274261603375527
414,100,23,err_bin,0.023552230534774177
415,100,23,fnr_bin,0.00130718954248366
416,100,23,fpr_bin,0.029535864978902954
417,100,23,err_ens,0.0033250207813798837
418,100,23,fnr_ens,0.00261437908496732
419,100,23,fpr_ens,0.0035161744022503515
420,200,23,err_bin,0.021335550013854253
421,200,23,fnr_bin,0.0
422,200,23,fpr_bin,0.02707454289732771
423,200,23,err_ens,0.0005541701302299807
424,200,23,fnr_ens,0.0
425,200,23,fpr_ens,0.0007032348804500703
426,500,23,err_bin,0.021058464948739263
427,500,23,fnr_bin,0.0
428,500,23,fpr_bin,0.026722925457102673
429,500,23,err_ens,0.0019395954558049321
430,500,23,fnr_ens,0.00130718954248366
431,500,23,fpr_ens,0.002109704641350211
432,100,24,err_bin,0.03796065392075367
433,100,24,fnr_bin,0.0
434,100,24,fpr_bin,0.048171589310829814
435,100,24,err_ens,0.005541701302299806
436,100,24,fnr_ens,0.00130718954248366
437,100,24,fpr_ens,0.006680731364275668
438,200,24,err_bin,0.022998060404544194
439,200,24,fnr_bin,0.0
440,200,24,fpr_bin,0.029184247538677918
441,200,24,err_ens,0.0011083402604599613
442,200,24,fnr_ens,0.0
443,200,24,fpr_ens,0.0014064697609001407
444,500,24,err_bin,0.03602105846494874
445,500,24,fnr_bin,0.0
446,500,24,fpr_bin,0.04571026722925457
447,500,24,err_ens,0.0016625103906899418
448,500,24,fnr_ens,0.0
449,500,24,fpr_ens,0.002109704641350211
450,100,25,err_bin,0.01967303962316431
451,100,25,fnr_bin,0.00130718954248366
452,100,25,fpr_bin,0.02461322081575246
453,100,25,err_ens,0.0024937655860349127
454,100,25,fnr_ens,0.00130718954248366
455,100,25,fpr_ens,0.0028129395218002813
456,200,25,err_bin,0.02493765586034913
457,200,25,fnr_bin,0.0
458,200,25,fpr_bin,0.03164556962025317
459,200,25,err_ens,0.0036021058464948737
460,200,25,fnr_ens,0.00130718954248366
461,200,25,fpr_ens,0.004219409282700422
462,500,25,err_bin,0.01967303962316431
463,500,25,fnr_bin,0.0
464,500,25,fpr_bin,0.024964838255977496
465,500,25,err_ens,0.0016625103906899418
466,500,25,fnr_ens,0.00130718954248366
467,500,25,fpr_ens,0.0017580872011251757
468,100,26,err_bin,0.024660570795234135
469,100,26,fnr_bin,0.0
470,100,26,fpr_bin,0.03129395218002813
471,100,26,err_ens,0.0022166805209199226
472,100,26,fnr_ens,0.00130718954248366
473,100,26,fpr_ens,0.0024613220815752463
474,200,26,err_bin,0.028539761706844
475,200,26,fnr_bin,0.00130718954248366
476,200,26,fpr_bin,0.035864978902953586
477,200,26,err_ens,0.0036021058464948737
478,200,26,fnr_ens,0.00130718954248366
479,200,26,fpr_ens,0.004219409282700422
480,500,26,err_bin,0.024106400665004156
481,500,26,fnr_bin,0.00130718954248366
482,500,26,fpr_bin,0.030239099859353025
483,500,26,err_ens,0.0024937655860349127
484,500,26,fnr_ens,0.00130718954248366
485,500,26,fpr_ens,0.0028129395218002813
486,100,27,err_bin,0.023552230534774177
487,100,27,fnr_bin,0.0
488,100,27,fpr_bin,0.02988748241912799
489,100,27,err_ens,0.0011083402604599613
490,100,27,fnr_ens,0.0
491,100,27,fpr_ens,0.0014064697609001407
492,200,27,err_bin,0.022720975339429204
493,200,27,fnr_bin,0.00130718954248366
494,200,27,fpr_bin,0.028481012658227847
495,200,27,err_ens,0.0024937655860349127
496,200,27,fnr_ens,0.00130718954248366
497,200,27,fpr_ens,0.0028129395218002813
498,500,27,err_bin,0.021335550013854253
499,500,27,fnr_bin,0.0
500,500,27,fpr_bin,0.02707454289732771
501,500,27,err_ens,0.0024937655860349127
502,500,27,fnr_ens,0.0
503,500,27,fpr_ens,0.0031645569620253164
504,100,28,err_bin,0.024106400665004156
505,100,28,fnr_bin,0.0
506,100,28,fpr_bin,0.03059071729957806
507,100,28,err_ens,0.0005541701302299807
508,100,28,fnr_ens,0.00130718954248366
509,100,28,fpr_ens,0.00035161744022503517
510,200,28,err_bin,0.033527292878913824
511,200,28,fnr_bin,0.0
512,200,28,fpr_bin,0.04254571026722925
513,200,28,err_ens,0.0019395954558049321
514,200,28,fnr_ens,0.0
515,200,28,fpr_ens,0.0024613220815752463
516,500,28,err_bin,0.030479357162648935
517,500,28,fnr_bin,0.00130718954248366
518,500,28,fpr_bin,0.038326300984528834
519,500,28,err_ens,0.006650041562759767
520,500,28,fnr_ens,0.00261437908496732
521,500,28,fpr_ens,0.007735583684950774
522,100,29,err_bin,0.022166805209199225
523,100,29,fnr_bin,0.0
524,100,29,fpr_bin,0.02812939521800281
525,100,29,err_ens,0.0024937655860349127
526,100,29,fnr_ens,0.00130718954248366
527,100,29,fpr_ens,0.0028129395218002813
528,200,29,err_bin,0.029371016902188973
529,200,29,fnr_bin,0.0
530,200,29,fpr_bin,0.03727144866385373
531,200,29,err_ens,0.0008312551953449709
532,200,29,fnr_ens,0.0
533,200,29,fpr_ens,0.0010548523206751054
534,500,29,err_bin,0.029093931837073983
535,500,29,fnr_bin,0.00130718954248366
536,500,29,fpr_bin,0.03656821378340366
537,500,29,err_ens,0.0013854253255749516
538,500,29,fnr_ens,0.00130718954248366
539,500,29,fpr_ens,0.0014064697609001407
540,100,30,err_bin,0.024660570795234135
541,100,30,fnr_bin,0.0
542,100,30,fpr_bin,0.03129395218002813
543,100,30,err_ens,0.0022166805209199226
544,100,30,fnr_ens,0.00130718954248366
545,100,30,fpr_ens,0.0024613220815752463
546,200,30,err_bin,0.02881684677195899
547,200,30,fnr_bin,0.0
548,200,30,fpr_bin,0.03656821378340366
549,200,30,err_ens,0.003047935716264893
550,200,30,fnr_ens,0.00130718954248366
551,200,30,fpr_ens,0.0035161744022503515
552,500,30,err_bin,0.025214740925464118
553,500,30,fnr_bin,0.0
554,500,30,fpr_bin,0.0319971870604782
555,500,30,err_ens,0.0033250207813798837
556,500,30,fnr_ens,0.0
557,500,30,fpr_ens,0.004219409282700422
558,100,31,err_bin,0.025491825990579108
559,100,31,fnr_bin,0.00130718954248366
560,100,31,fpr_bin,0.0319971870604782
561,100,31,err_ens,0.0077583818232197285
562,100,31,fnr_ens,0.00130718954248366
563,100,31,fpr_ens,0.00949367088607595
564,200,31,err_bin,0.026045996120809087
565,200,31,fnr_bin,0.0
566,200,31,fpr_bin,0.03305203938115331
567,200,31,err_ens,0.007481296758104738
568,200,31,fnr_ens,0.00130718954248366
569,200,31,fpr_ens,0.009142053445850914
570,500,31,err_bin,0.03546688833471876
571,500,31,fnr_bin,0.0
572,500,31,fpr_bin,0.0450070323488045
573,500,31,err_ens,0.0038791909116098642
574,500,31,fnr_ens,0.0
575,500,31,fpr_ens,0.004922644163150493
576,100,32,err_bin,0.029371016902188973
577,100,32,fnr_bin,0.0
578,100,32,fpr_bin,0.03727144866385373
579,100,32,err_ens,0.0016625103906899418
580,100,32,fnr_ens,0.0
581,100,32,fpr_ens,0.002109704641350211
582,200,32,err_bin,0.02022720975339429
583,200,32,fnr_bin,0.00130718954248366
584,200,32,fpr_bin,0.02531645569620253
585,200,32,err_ens,0.0019395954558049321
586,200,32,fnr_ens,0.00261437908496732
587,200,32,fpr_ens,0.0017580872011251757
588,500,32,err_bin,0.025768911055694097
589,500,32,fnr_bin,0.0
590,500,32,fpr_bin,0.03270042194092827
591,500,32,err_ens,0.0022166805209199226
592,500,32,fnr_ens,0.00130718954248366
593,500,32,fpr_ens,0.0024613220815752463
594,100,33,err_bin,0.025491825990579108
595,100,33,fnr_bin,0.0
596,100,33,fpr_bin,0.03234880450070324
597,100,33,err_ens,0.0011083402604599613
598,100,33,fnr_ens,0.00130718954248366
599,100,33,fpr_ens,0.0010548523206751054
600,200,33,err_bin,0.0199501246882793
601,200,33,fnr_bin,0.0
602,200,33,fpr_bin,0.02531645569620253
603,200,33,err_ens,0.0013854253255749516
604,200,33,fnr_ens,0.00130718954248366
605,200,33,fpr_ens,0.0014064697609001407
606,500,33,err_bin,0.02798559157661402
607,500,33,fnr_bin,0.00130718954248366
608,500,33,fpr_bin,0.035161744022503515
609,500,33,err_ens,0.0024937655860349127
610,500,33,fnr_ens,0.00130718954248366
611,500,33,fpr_ens,0.0028129395218002813
612,100,34,err_bin,0.025214740925464118
613,100,34,fnr_bin,0.00130718954248366
614,100,34,fpr_bin,0.03164556962025317
615,100,34,err_ens,0.0016625103906899418
616,100,34,fnr_ens,0.00261437908496732
617,100,34,fpr_ens,0.0014064697609001407
618,200,34,err_bin,0.020504294818509284
619,200,34,fnr_bin,0.00130718954248366
620,200,34,fpr_bin,0.025668073136427567
621,200,34,err_ens,0.0016625103906899418
622,200,34,fnr_ens,0.00261437908496732
623,200,34,fpr_ens,0.0014064697609001407
624,500,34,err_bin,0.024106400665004156
625,500,34,fnr_bin,0.0
626,500,34,fpr_bin,0.03059071729957806
627,500,34,err_ens,0.0016625103906899418
628,500,34,fnr_ens,0.0
629,500,34,fpr_ens,0.002109704641350211
630,100,35,err_bin,0.02493765586034913
631,100,35,fnr_bin,0.0
632,100,35,fpr_bin,0.03164556962025317
633,100,35,err_ens,0.0019395954558049321
634,100,35,fnr_ens,0.00130718954248366
635,100,35,fpr_ens,0.002109704641350211
636,200,35,err_bin,0.02743142144638404
637,200,35,fnr_bin,0.0
638,200,35,fpr_bin,0.03481012658227848
639,200,35,err_ens,0.0038791909116098642
640,200,35,fnr_ens,0.0
641,200,35,fpr_ens,0.004922644163150493
642,500,35,err_bin,0.023552230534774177
643,500,35,fnr_bin,0.00130718954248366
644,500,35,fpr_bin,0.029535864978902954
645,500,35,err_ens,0.0011083402604599613
646,500,35,fnr_ens,0.00130718954248366
647,500,35,fpr_ens,0.0010548523206751054
648,100,36,err_bin,0.03131061235799391
649,100,36,fnr_bin,0.0
650,100,36,fpr_bin,0.039732770745428976
651,100,36,err_ens,0.0011083402604599613
652,100,36,fnr_ens,0.00261437908496732
653,100,36,fpr_ens,0.0007032348804500703
654,200,36,err_bin,0.02798559157661402
655,200,36,fnr_bin,0.0
656,200,36,fpr_bin,0.03551336146272855
657,200,36,err_ens,0.0033250207813798837
658,200,36,fnr_ens,0.0
659,200,36,fpr_ens,0.004219409282700422
660,500,36,err_bin,0.03796065392075367
661,500,36,fnr_bin,0.0
662,500,36,fpr_bin,0.048171589310829814
663,500,36,err_ens,0.006372956497644777
664,500,36,fnr_ens,0.00130718954248366
665,500,36,fpr_ens,0.007735583684950774
666,100,37,err_bin,0.025768911055694097
667,100,37,fnr_bin,0.0
668,100,37,fpr_bin,0.03270042194092827
669,100,37,err_ens,0.0022166805209199226
670,100,37,fnr_ens,0.0
671,100,37,fpr_ens,0.0028129395218002813
672,200,37,err_bin,0.02632308118592408
673,200,37,fnr_bin,0.0
674,200,37,fpr_bin,0.03340365682137834
675,200,37,err_ens,0.005264616237184816
676,200,37,fnr_ens,0.00130718954248366
