mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.6218143463134767,0.0620699331231495,0.18840818405151366,0.022552429111503382,10,2,0.01,rbf,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9979220779220779,0.9968831168831169,0.997920997920998,0.9958419958419958,0.9974012474012474,0.9971938871938871,0.0007779638057228338,2
3.063383769989014,0.16306100977038918,0.17906999588012695,0.022621284415338408,10,2,0.01,linear,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
2.7431877136230467,0.0931168365134396,0.16355323791503906,0.01276096041426067,10,2,0.01,poly,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.9974025974025974,0.9968831168831169,0.997920997920998,0.9953222453222453,0.9974012474012474,0.9969860409860409,0.0008943007846865562,10
5.843444585800171,0.10430861936366455,0.39898052215576174,0.028887352159035668,10,2,0.001,rbf,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9963636363636363,0.9968831168831169,0.9963617463617463,0.9948024948024948,0.9968814968814969,0.9962584982584982,0.0007641905477495707,37
3.1222092628479006,0.22715108586351374,0.14075236320495604,0.019552192529679522,10,2,0.001,linear,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
11.223078155517578,0.3362494739383153,1.5234609603881837,0.4355423082640984,10,2,0.001,poly,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.985974025974026,0.9885714285714285,0.988045738045738,0.9844074844074844,0.985966735966736,0.9865930825930826,0.0015216071304374845,74
14.609794807434081,0.3902435344317034,2.63672137260437,0.26781810828498454,10,2,0.0001,rbf,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9792207792207792,0.9838961038961039,0.9844074844074844,0.9776507276507277,0.9781704781704782,0.9806691146691147,0.002892762966018945,76
3.081915855407715,0.2619754672598825,0.15140862464904786,0.021388437491500618,10,2,0.0001,linear,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
33.15802502632141,0.6620735104118216,6.639745855331421,0.24014080274561952,10,2,0.0001,poly,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.788051948051948,0.788051948051948,0.7879417879417879,0.7879417879417879,0.7879417879417879,0.7879858519858519,5.3967211980193016e-05,87
31.602534294128418,0.568888865189331,7.4210508346557615,0.12267405712695174,10,2,1e-05,rbf,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.892987012987013,0.8836363636363637,0.8913721413721414,0.893970893970894,0.8892931392931392,0.8902519102519102,0.003667458068205272,84
2.930574131011963,0.15594596577316808,0.12475066184997559,0.010451664562699258,10,2,1e-05,linear,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
32.78064761161804,0.6285929562488916,6.960856628417969,0.29035205950681514,10,2,1e-05,poly,"{'svc__C': 10, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'poly'}",0.788051948051948,0.788051948051948,0.7879417879417879,0.7879417879417879,0.7879417879417879,0.7879858519858519,5.3967211980193016e-05,87
2.511695384979248,0.09515795604874532,0.15558257102966308,0.007103388331193391,10,3,0.01,rbf,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9979220779220779,0.9968831168831169,0.997920997920998,0.9958419958419958,0.9974012474012474,0.9971938871938871,0.0007779638057228338,2
3.001543378829956,0.26726216755771354,0.13065838813781738,0.009048867814599649,10,3,0.01,linear,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
2.451826810836792,0.14225075484887215,0.1310046672821045,0.00991029965370119,10,3,0.01,poly,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.9979220779220779,0.9974025974025974,0.9974012474012474,0.9958419958419958,0.9974012474012474,0.9971938331938333,0.0007053266494007206,4
5.512157201766968,0.06744698945026231,0.4042750358581543,0.045177720040729535,10,3,0.001,rbf,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9963636363636363,0.9968831168831169,0.9963617463617463,0.9948024948024948,0.9968814968814969,0.9962584982584982,0.0007641905477495707,37
2.986488103866577,0.18145753786354923,0.12254838943481446,0.004488981606731572,10,3,0.001,linear,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
19.46636757850647,0.29335617641905337,4.46690182685852,0.11707848324739821,10,3,0.001,poly,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.9677922077922078,0.974025974025974,0.9708939708939709,0.9682952182952183,0.9646569646569647,0.9691328671328672,0.003148863526463003,81
14.822029447555542,0.29954873725779396,2.7993195056915283,0.24914151897827497,10,3,0.0001,rbf,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9792207792207792,0.9838961038961039,0.9844074844074844,0.9776507276507277,0.9781704781704782,0.9806691146691147,0.002892762966018945,76
3.3138571262359617,0.1496747491461801,0.15260167121887208,0.02039788610374077,10,3,0.0001,linear,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
33.10135350227356,0.4649441651596309,6.722454690933228,0.2867757208129868,10,3,0.0001,poly,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.788051948051948,0.788051948051948,0.7879417879417879,0.7879417879417879,0.7879417879417879,0.7879858519858519,5.3967211980193016e-05,87
32.073472833633424,0.5995262720438977,7.461841249465943,0.25003667273393776,10,3,1e-05,rbf,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.892987012987013,0.8836363636363637,0.8913721413721414,0.893970893970894,0.8892931392931392,0.8902519102519102,0.003667458068205272,84
3.0631471633911134,0.18992606593842337,0.13496637344360352,0.034428611771455564,10,3,1e-05,linear,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'linear'}",0.9963636363636363,0.9974025974025974,0.9974012474012474,0.9948024948024948,0.9958419958419958,0.9963623943623944,0.0009864421727355905,27
32.340196418762204,0.26771336983772953,7.0193071365356445,0.04847984215834587,10,3,1e-05,poly,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'poly'}",0.788051948051948,0.788051948051948,0.7879417879417879,0.7879417879417879,0.7879417879417879,0.7879858519858519,5.3967211980193016e-05,87
