mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__len_filter,param_cnn__len_input,param_cnn__num_channels,param_cnn__num_classes,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
283.42438220977783,5.444279791755664,0.9699191570281982,0.37819271648933606,20,0.05,100,2,4,4,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9968830943107605,0.9968830943107605,0.9979209899902344,0.9937629699707031,0.9963617324829102,0.9963623762130738,0.0013948824185669427,21
316.695987701416,5.451053635519043,1.2009938716888429,0.4342872907969215,20,0.05,100,2,4,4,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9984415769577026,0.9968830943107605,0.9968814849853516,0.9942827224731445,0.9963617324829102,0.9965701222419738,0.0013396167377986027,14
291.91686630249023,5.66998167294175,1.4395590782165528,0.4519359034046697,20,0.05,100,2,4,8,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9979220628738403,0.9968830943107605,0.9984407424926758,0.9927234649658203,0.9963617324829102,0.9964662194252014,0.0020105290162278004,18
411.0049527168274,7.434477677562087,1.9907861709594727,0.8442554925831433,20,0.05,100,2,4,8,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9984415769577026,0.9968830943107605,0.9979209899902344,0.9932432174682617,0.9958419799804688,0.9964661717414856,0.0018422592616531533,19
385.4209159851074,10.83952186028191,1.8686830520629882,0.18860691888105643,20,0.05,100,2,4,16,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9974026083946228,0.9974026083946228,0.9979209899902344,0.9927234649658203,0.9963617324829102,0.996362280845642,0.0018886565767082628,23
530.4892537117005,6.0232958232885325,1.8872174263000487,0.278130231387665,20,0.05,100,2,4,16,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.9979220628738403,0.9968830943107605,0.9979209899902344,0.9937629699707031,0.9963617324829102,0.9965701699256897,0.0015280097392122165,13
359.38556213378905,9.32405972076359,2.4642892837524415,0.5939879617259225,20,0.1,100,2,4,4,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9974026083946228,0.9968830943107605,0.9979209899902344,0.9937629699707031,0.997401237487793,0.9966741800308228,0.0014921491006140144,6
447.76084756851196,25.363408911455647,1.7997996807098389,0.3304483171450552,20,0.1,100,2,4,4,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9984415769577026,0.996363639831543,0.997401237487793,0.9942827224731445,0.987525999546051,0.9948030352592468,0.00388975838091273,36
360.9699061870575,12.076480968321011,2.6976720809936525,0.6620391330394949,20,0.1,100,2,4,8,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9989610314369202,0.9974026083946228,0.9989604949951172,0.9932432174682617,0.9963617324829102,0.9969858169555664,0.0021152339379977977,2
524.4589939594268,19.730599540475698,3.836527681350708,0.8068824584410227,20,0.1,100,2,4,8,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 100, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9979220628738403,0.9958441853523254,0.9979209899902344,0.9942827224731445,0.9906445145606995,0.9953228950500488,0.0027109672541942285,35
