mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dtc__criterion,param_dtc__max_depth,param_featuriser__windows,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6339086532592774,0.042320461402691786,0.05942726135253906,0.013720605260711413,gini,5,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 3}",0.985974025974026,0.985974025974026,0.9854469854469855,0.9766112266112266,0.9807692307692307,0.982955098955099,0.0037271993512824416,14
0.7377302646636963,0.04681291613267138,0.06841068267822266,0.014730166982796972,gini,5,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 4}",0.9849350649350649,0.9844155844155844,0.9792099792099792,0.9792099792099792,0.9828482328482329,0.9821237681237681,0.002476327622988284,17
0.8395933151245117,0.050181750294776666,0.0564521312713623,0.016061681760396997,gini,5,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 5}",0.9932467532467533,0.9922077922077922,0.9885654885654885,0.987006237006237,0.9911642411642412,0.9904381024381024,0.002316548370046126,5
0.9782501220703125,0.05938132369679787,0.06526708602905273,0.01752253716179122,gini,5,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 6}",0.9948051948051948,0.9927272727272727,0.9942827442827443,0.9911642411642412,0.9932432432432432,0.9932445392445391,0.001273477279950906,4
0.31796627044677733,0.022791094156979844,0.048723888397216794,0.009663326539955231,entropy,3,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 1}",0.9293506493506494,0.9314285714285714,0.9334719334719335,0.9365904365904366,0.9334719334719335,0.9328627048627048,0.002409546656829954,35
0.50717191696167,0.046204123906331725,0.0538886547088623,0.006428208209563649,entropy,3,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 2}",0.9641558441558442,0.9698701298701299,0.9682952182952183,0.9646569646569647,0.9703742203742204,0.9674704754704756,0.0025989574940905123,30
0.7090331554412842,0.06804222239086986,0.049913549423217775,0.01078436875672164,entropy,3,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 3}",0.974025974025974,0.9787012987012987,0.9823284823284824,0.9724532224532224,0.9771309771309772,0.9769279909279909,0.0034870155212339544,23
0.7533114910125732,0.051411594535592166,0.05062851905822754,0.015145700924579036,entropy,3,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 4}",0.9677922077922078,0.9703896103896104,0.9646569646569647,0.9688149688149689,0.9667359667359667,0.9676779436779437,0.0019324933950525247,29
0.845764446258545,0.054458927814321975,0.05284872055053711,0.012557179766136852,entropy,3,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 5}",0.9844155844155844,0.9849350649350649,0.9823284823284824,0.9812889812889813,0.9844074844074844,0.9834751194751196,0.0014127417550495332,13
0.985575008392334,0.03881516267732052,0.055970621109008786,0.018964590699494254,entropy,3,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 6}",0.9875324675324675,0.9844155844155844,0.9901247401247402,0.987006237006237,0.9844074844074844,0.9866973026973028,0.0021442842230285455,9
0.32247610092163087,0.03930207864551835,0.04114046096801758,0.0051984840448849245,entropy,4,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 1}",0.9324675324675324,0.9355844155844156,0.9381496881496881,0.9402286902286903,0.9371101871101871,0.9367081027081028,0.002603055345514488,33
0.4801780223846436,0.035304248015849714,0.053732681274414065,0.018199197317007202,entropy,4,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 2}",0.9818181818181818,0.9838961038961039,0.9823284823284824,0.9792099792099792,0.9688149688149689,0.9792135432135434,0.005413755161091463,21
0.6565638542175293,0.030585550049254794,0.0419651985168457,0.006434465430610303,entropy,4,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 3}",0.9792207792207792,0.9828571428571429,0.9838877338877339,0.9724532224532224,0.9755717255717256,0.9787981207981208,0.004318004696241841,22
0.8182828426361084,0.008521103577402479,0.03606367111206055,0.00970291639161004,entropy,4,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 4}",0.9761038961038961,0.9766233766233766,0.9755717255717256,0.9771309771309772,0.9776507276507277,0.9766161406161405,0.0007333043780410088,24
0.8922503471374512,0.0430707079630175,0.04479913711547852,0.011402930686940755,entropy,4,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 5}",0.985974025974026,0.9880519480519481,0.9854469854469855,0.9792099792099792,0.9864864864864865,0.9850338850338851,0.0030394457174115377,10
1.078986120223999,0.038053521052630095,0.06430749893188477,0.025374230864185568,entropy,4,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 6}",0.9942857142857143,0.9932467532467533,0.9958419958419958,0.9916839916839917,0.9974012474012474,0.9944919404919406,0.0019881807348692557,1
0.303696870803833,0.021515967506773623,0.03542823791503906,0.0065161035102347204,entropy,5,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 1}",0.9335064935064935,0.9355844155844156,0.9371101871101871,0.9397089397089398,0.9391891891891891,0.9370198450198451,0.0022956281312851512,32
0.4911858081817627,0.012319027139008832,0.0397130012512207,0.012238443053340523,entropy,5,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 2}",0.9818181818181818,0.9844155844155844,0.9823284823284824,0.9792099792099792,0.985966735966736,0.9827477927477928,0.002310811408595137,15
0.6896448135375977,0.011570119836269365,0.04162096977233887,0.0071503269039750504,entropy,5,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 3}",0.9833766233766233,0.9864935064935065,0.985966735966736,0.972972972972973,0.9797297297297297,0.9817079137079137,0.004980691895603929,18
0.8842256546020508,0.05132736508659631,0.027343368530273436,0.004609921858782721,entropy,5,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 4}",0.985974025974026,0.9864935064935065,0.9818087318087318,0.9812889812889813,0.9875259875259875,0.9846182466182466,0.0025607450300800267,11
0.9853174686431885,0.07096521374243218,0.020616531372070312,0.004561440512966954,entropy,5,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 5}",0.9896103896103896,0.9916883116883117,0.9885654885654885,0.988045738045738,0.9901247401247402,0.9896069336069336,0.001274535963096484,6
0.8563206195831299,0.09677050329231604,0.016007518768310545,0.003746103613351512,entropy,5,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 6}",0.9937662337662337,0.9932467532467533,0.9953222453222453,0.9916839916839917,0.9958419958419958,0.9939722439722439,0.001491532851256811,2
