mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dtc__criterion,param_dtc__max_depth,param_featuriser__windows,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03611774444580078,0.002622460237357134,0.0047877788543701175,0.0008250974415564966,gini,3,1,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 1}",0.8404255319148937,0.8541033434650456,0.8843226788432268,0.837138508371385,0.8158295281582952,0.8463639181505693,0.022598618570164916,36
0.05608835220336914,0.0027926334806803945,0.014578819274902344,0.010265252351381766,gini,3,2,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 2}",0.9088145896656535,0.9179331306990881,0.9193302891933028,0.9117199391171994,0.9101978691019786,0.9135991635554446,0.004233710146773021,32
0.08452024459838867,0.014961600413050382,0.013602972030639648,0.010739165247420064,gini,3,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 3}",0.9300911854103343,0.9194528875379939,0.9330289193302892,0.9223744292237442,0.9223744292237442,0.9254643701452212,0.005174228769666614,26
0.10246734619140625,0.007295407662400471,0.00948648452758789,0.0032975743175574293,gini,3,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 4}",0.9711246200607903,0.9726443768996961,0.9771689497716894,0.969558599695586,0.9619482496194824,0.9704889592094489,0.004969536259534916,19
0.10188274383544922,0.013274544726221476,0.008234405517578125,0.0007580300355865417,gini,3,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 5}",0.9468085106382979,0.9513677811550152,0.958904109589041,0.9421613394216134,0.928462709284627,0.9455408900177188,0.010170750012253503,24
0.1416161060333252,0.013939928994436069,0.014516210556030274,0.006672624266235722,gini,3,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 6}",0.9544072948328267,0.9650455927051672,0.969558599695586,0.9634703196347032,0.9634703196347032,0.9631904253005972,0.004925349809188733,21
0.035801362991333005,0.004308060365354758,0.006444501876831055,0.0013968001822325807,gini,4,1,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 1}",0.8829787234042553,0.8875379939209727,0.9025875190258752,0.8736681887366818,0.867579908675799,0.8828704667527167,0.012075121255701449,34
0.05474410057067871,0.004382539792572993,0.006806278228759765,0.001164340408538149,gini,4,2,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 2}",0.9300911854103343,0.9179331306990881,0.9193302891933028,0.91324200913242,0.9269406392694064,0.9215074507409102,0.006148713029738299,27
0.08184995651245117,0.0070459159428187335,0.012566089630126953,0.0044748477926112445,gini,4,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 3}",0.9650455927051672,0.9802431610942249,0.9756468797564688,0.9573820395738204,0.9497716894977168,0.9656178725254797,0.011258223811134999,20
0.1037106990814209,0.010388787736189987,0.010116147994995116,0.001745824146526413,gini,4,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 4}",0.9787234042553191,0.9817629179331308,0.9878234398782344,0.989345509893455,0.9710806697108066,0.9817471883341893,0.006596566689777248,13
0.11941761970520019,0.02633439010542657,0.012079238891601562,0.005088753819285904,gini,4,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 5}",0.9787234042553191,0.9756838905775076,0.9817351598173516,0.9878234398782344,0.969558599695586,0.9787048988447997,0.006084601772809402,17
0.14284000396728516,0.015176221467432433,0.014738225936889648,0.004195527143354065,gini,4,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 6}",0.9969604863221885,0.9908814589665653,0.9939117199391172,0.9954337899543378,0.9939117199391172,0.9942198350242653,0.0020159107432161536,3
0.036314535140991214,0.0021613675533164152,0.007323360443115235,0.0017824110887744882,gini,5,1,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 1}",0.9133738601823708,0.9194528875379939,0.9360730593607306,0.9056316590563166,0.9101978691019786,0.9169458670478781,0.010568260493686872,31
0.05082769393920898,0.003374670733363932,0.0066334247589111325,0.001511416408997881,gini,5,2,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 2}",0.9407294832826748,0.9513677811550152,0.9421613394216134,0.9497716894977168,0.939117199391172,0.9446294985496385,0.0049705925359589676,25
0.08856611251831055,0.006884614532436891,0.007633686065673828,0.0010071799222443752,gini,5,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 3}",0.9756838905775076,0.9832826747720365,0.9786910197869102,0.9710806697108066,0.9756468797564688,0.9768770269207459,0.0040213800565922185,18
0.09473991394042969,0.011883388904851267,0.010875892639160157,0.0025312099330028937,gini,5,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 4}",0.9848024316109423,0.986322188449848,0.9908675799086758,0.9786910197869102,0.9802130898021308,0.9841792619117016,0.004371850753940818,11
0.10988926887512207,0.00761665169665127,0.010990762710571289,0.002676741005038276,gini,5,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 5}",0.9817629179331308,0.9878419452887538,0.9878234398782344,0.9954337899543378,0.9863013698630136,0.987832692583494,0.004403724924347798,8
0.13877420425415038,0.012447631932751573,0.013809967041015624,0.00620456190303829,gini,5,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 6}",0.9969604863221885,0.9924012158054711,0.989345509893455,0.9969558599695586,0.9939117199391172,0.9939149583859581,0.002887684521018853,5
0.03695993423461914,0.004868402160960808,0.004555463790893555,0.0015329035873236302,entropy,3,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 1}",0.8723404255319149,0.8571428571428571,0.8706240487062404,0.8706240487062404,0.8599695585996956,0.8661401877373898,0.00628779116807957,35
0.06642184257507325,0.011528672952048366,0.007409286499023437,0.004897884924446312,entropy,3,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 2}",0.8996960486322189,0.9042553191489362,0.91324200913242,0.9041095890410958,0.898021308980213,0.9038648549869768,0.005285250291955121,33
0.0879033088684082,0.010606809557519168,0.011045169830322266,0.005856142943903211,entropy,3,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 3}",0.9376899696048632,0.952887537993921,0.9452054794520548,0.958904109589041,0.9330289193302892,0.9455432031940338,0.009495764414762324,23
0.11297373771667481,0.009514709725496038,0.00945749282836914,0.004562960586692148,entropy,3,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 4}",0.9696048632218845,0.9832826747720365,0.984779299847793,0.984779299847793,0.9710806697108066,0.9787053614800627,0.0068657446018056435,16
0.13313813209533693,0.007852811457336626,0.013406991958618164,0.0065723782244358235,entropy,3,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 5}",0.9756838905775076,0.9772036474164134,0.9832572298325722,0.989345509893455,0.9726027397260274,0.9796186034891952,0.005973083504156733,14
0.14331455230712892,0.021293139444021114,0.016251182556152342,0.0033164864981258782,entropy,3,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 6}",0.9954407294832827,0.9924012158054711,0.9969558599695586,0.9969558599695586,0.9908675799086758,0.9945242490273094,0.0024715945897056265,2
0.03851923942565918,0.0054946522604984544,0.005486106872558594,0.001963019579379297,entropy,4,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 1}",0.9270516717325228,0.9133738601823708,0.9315068493150684,0.91324200913242,0.9071537290715372,0.9184656238867838,0.009219164293095591,30
0.06613035202026367,0.006816270160104282,0.0077002525329589845,0.003217043148069005,entropy,4,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 2}",0.9103343465045592,0.9452887537993921,0.9162861491628614,0.9117199391171994,0.9101978691019786,0.9187654115371983,0.013444394737310598,29
0.09634361267089844,0.005420090232013864,0.00795445442199707,0.0028689159260485305,entropy,4,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 3}",0.9817629179331308,0.9817629179331308,0.9923896499238964,0.969558599695586,0.9710806697108066,0.9793109510393101,0.008317722468178593,15
0.11711444854736328,0.02048818486753298,0.009508800506591798,0.004921661443784334,entropy,4,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 4}",0.9787234042553191,0.9893617021276596,0.9923896499238964,0.9786910197869102,0.9786910197869102,0.9835713591761392,0.006040337991050285,12
0.13591384887695312,0.011376380943394594,0.008667278289794921,0.0021832253867038894,entropy,4,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 5}",0.986322188449848,0.9878419452887538,0.9863013698630136,0.984779299847793,0.989345509893455,0.9869180626685727,0.00155278727647932,9
0.15692534446716308,0.008516381572348736,0.01220078468322754,0.0029952458717332963,entropy,4,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 6}",0.9969604863221885,0.9924012158054711,0.9923896499238964,0.9984779299847792,0.9908675799086758,0.9942193723890022,0.002950834081543079,4
0.045033931732177734,0.005636618742156752,0.004001903533935547,0.0015553495550471679,entropy,5,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 1}",0.9179331306990881,0.9118541033434651,0.9421613394216134,0.9269406392694064,0.9056316590563166,0.9209041743579778,0.012745874505892379,28
0.05900321006774902,0.009024397170702577,0.004847383499145508,0.000321194324228433,entropy,5,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 2}",0.9574468085106383,0.9574468085106383,0.9406392694063926,0.9467275494672754,0.958904109589041,0.9522329090967971,0.007260797148031509,22
0.10093393325805664,0.018577570643267642,0.007413101196289062,0.0019149649392113872,entropy,5,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 3}",0.9832826747720365,0.986322188449848,0.9908675799086758,0.984779299847793,0.9802130898021308,0.9850929665560969,0.0035226662094809025,10
0.11183757781982422,0.007017052881772323,0.012015533447265626,0.003754696584131999,entropy,5,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 4}",0.9878419452887538,0.993920972644377,0.9923896499238964,0.9832572298325722,0.9969558599695586,0.9908731315318317,0.004812043172311135,7
