mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1856001377105713,0.055969656534238306,0.001610136032104492,0.001408854522103329,10,{'n_clusters': 10},0.45288753799392095,0.46656534954407297,0.4642313546423135,0.4657534246575342,0.4596651445966514,0.4618205622868986,0.005064327808534756,3
0.2626821994781494,0.05395490644763122,0.003357267379760742,0.0028290204307017813,50,{'n_clusters': 50},0.4635258358662614,0.4726443768996961,0.4657534246575342,0.4809741248097412,0.4733637747336377,0.4712523073933742,0.0061781220337318,1
0.39763569831848145,0.08386982535675575,0.0075852394104003905,0.0036559025915012494,100,{'n_clusters': 100},0.46200607902735563,0.47720364741641336,0.4672754946727549,0.4733637747336377,0.4627092846270928,0.46851165609545087,0.005943263600269321,2
0.7852465152740479,0.07022398000115818,0.026526212692260742,0.0033754387777260343,200,{'n_clusters': 200},0.42249240121580545,0.44072948328267475,0.4368340943683409,0.4459665144596651,0.4307458143074581,0.4353536615267889,0.008128567661129892,4
