mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__len_filter,param_cnn__len_input,param_cnn__num_channels,param_cnn__num_classes,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
81.79775476455688,4.402934087348597,0.39641580581665037,0.2999332661292699,20,0.05,41,2,4,4,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9878419637680054,0.9878419637680054,0.9893454909324646,0.9893454909324646,0.9878234267234802,0.9884396672248841,0.0007396329331134235,35
85.35336794853211,2.4094301473002404,0.29955148696899414,0.09478159568425,20,0.05,41,2,4,4,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9939209818840027,0.9908814430236816,0.9817351698875427,0.9939117431640625,0.9984779357910156,0.9917854547500611,0.005580257056122965,24
80.03494267463684,1.4694397931889094,0.8158622741699219,0.31991979760182215,20,0.05,41,2,4,8,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9878419637680054,0.9939209818840027,0.9863013625144958,0.9939117431640625,0.9969558715820312,0.9917863845825196,0.004035868511892762,22
86.04916868209838,1.2917783494461552,0.39010162353515626,0.12672267734318746,20,0.05,41,2,4,8,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9939209818840027,0.9939209818840027,0.9863013625144958,0.9939117431640625,0.9893454909324646,0.9914801120758057,0.003137023271666245,28
88.16966338157654,8.399126935170026,0.6563258647918702,0.5210580351861699,20,0.05,41,2,4,16,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9878419637680054,0.9984802603721619,0.9878234267234802,0.9969558715820312,0.9923896789550781,0.9926982402801514,0.004449755487961491,14
96.98109641075135,2.3429960172991406,0.56841139793396,0.20858321419128217,20,0.05,41,2,4,16,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.9939209818840027,0.996960461139679,0.9878234267234802,0.990867555141449,0.9954338073730469,0.9930012464523316,0.003280277506321314,12
87.76987128257751,4.6671757481093,0.7106821537017822,0.22740934968117632,20,0.1,41,2,4,4,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9878419637680054,0.996960461139679,0.9878234267234802,0.990867555141449,0.9969558715820312,0.992089855670929,0.004126546465174902,19
101.28111205101013,11.236351378275337,0.9586985588073731,0.38745885112403955,20,0.1,41,2,4,4,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",1.0,0.9939209818840027,0.9923896789550781,0.9954338073730469,0.9847792983055115,0.9933047533035279,0.004965071625008925,8
87.12215065956116,2.9493964860121347,0.8630154132843018,0.4686756424872695,20,0.1,41,2,4,8,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9939209818840027,0.9908814430236816,0.9878234267234802,0.9939117431640625,0.9969558715820312,0.9926986932754517,0.0031035356946293976,13
102.35082154273987,8.076162034774912,1.1598942756652832,0.4901621099125644,20,0.1,41,2,4,8,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9954407215118408,0.9939209818840027,0.9847792983055115,0.9923896789550781,0.9923896789550781,0.9917840719223022,0.0036807022043047837,25
88.45939345359803,1.232814263022482,1.5931338787078857,0.9388872413413429,20,0.1,41,2,4,16,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9939209818840027,0.9939209818840027,0.9878234267234802,0.9954338073730469,0.9939117431640625,0.993002188205719,0.002655108138422676,11
127.6997570514679,10.957333497476677,2.2312652587890627,0.7330077268830243,20,0.1,41,2,4,16,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 41, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.996960461139679,0.996960461139679,0.9893454909324646,0.990867555141449,0.9923896789550781,0.9933047294616699,0.0031362861486509725,9
