mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.19239192008972167,0.05676006132241454,0.0010375022888183595,0.0011029206423072593,10,{'n_clusters': 10},0.46048632218844987,0.47416413373860183,0.4550989345509893,0.4809741248097412,0.4581430745814307,0.4657733179738425,0.010015844625199864,3
0.20418992042541503,0.03213576897386196,0.004955148696899414,0.002569702776170517,50,{'n_clusters': 50},0.47112462006079026,0.4787234042553192,0.4733637747336377,0.4855403348554033,0.4703196347031963,0.4758143537216693,0.00567887595039038,1
0.2943239212036133,0.012155346624516939,0.00787353515625,0.0023009745670250145,100,{'n_clusters': 100},0.47112462006079026,0.47112462006079026,0.4748858447488584,0.4824961948249619,0.4733637747336377,0.4745990108858077,0.004198008561101001,2
0.632751750946045,0.11333272632743577,0.022840213775634766,0.006792076275405118,200,{'n_clusters': 200},0.4270516717325228,0.439209726443769,0.4550989345509893,0.4368340943683409,0.4246575342465753,0.43657039226843947,0.010796895199016866,4
