,target,euclidean_10,euclidean_50,euclidean_100,euclidean_200,dtw_10,dtw_50,dtw_100,dtw_200
572,1.0,10.23463832766387,9.874819788471685,9.874819788471685,9.874819788471685,8.501657275169777,8.284992508459352,8.163209796773735,8.163209796773735
573,1.0,16.344146450580645,16.400038978662657,16.37232283925733,16.37232283925733,9.007792754259645,8.962523668650718,8.908235818868606,8.908468400574819
574,1.0,9.74341146508942,9.825805055082887,9.623807803197748,9.623807803197748,8.220266256791621,7.920776398254252,7.953818277434947,7.953818277434947
575,1.0,9.246416007481566,9.215921244719569,9.199744575605347,9.109822430289801,7.839818803197625,7.730454392064032,7.691105258063807,7.666013918237713
576,1.0,9.977058013529712,9.931266593441078,9.930331099482157,9.849603357615756,8.141068762823895,7.927517890998635,7.959507632900719,7.898757922824982
577,1.0,8.57704858254219,8.755478617817882,8.755478617817882,8.705785624975148,7.679975200614333,7.539709132019036,7.606655925674824,7.539709132019036
578,1.0,9.363620143035137,9.283671321585954,9.295269567192049,9.245150790861492,7.761323986264859,7.72708479639007,7.710608538623795,7.687902219467015
579,1.0,9.335955116898093,9.541042724496238,9.43003835057417,9.43003835057417,8.099582668848901,8.045213098646386,8.009602502243427,8.009602502243427
580,1.0,9.259868384124164,9.365773163228852,9.038434026888218,9.038434026888218,8.125938603910601,7.9190756252194845,7.958869402084406,7.958869402084406
581,1.0,9.956411471336235,9.733847992065023,9.780700875665776,9.780700875665776,7.857561930676718,7.796264886441463,7.801778913881372,7.740136796502751
582,1.0,9.851200840892927,9.834365273256056,9.690143507041824,9.690143507041824,7.944792075942137,7.927235595097263,7.872774238888854,7.872774238888854
583,1.0,10.93528070273494,10.991471327340493,10.98210662370322,10.948282716472265,7.972136934612957,7.804329404639389,7.829138781867336,7.804329404639389
584,1.0,16.959211427871185,16.943111714154035,16.93308687925493,16.93531057933872,8.876818569944836,8.720610276751193,8.720610276751193,8.720610276751193
585,1.0,17.209457258351442,16.887346306061595,16.887346306061595,16.715482452054395,9.357619779583231,9.30472016286687,9.30472016286687,9.295143818855799
586,1.0,9.490951629030928,9.35412908163544,9.14825313792592,9.14825313792592,6.834897303885078,6.752736224285123,6.75118151766985,6.75118151766985
587,1.0,10.468018415738152,9.25316258805698,9.25316258805698,9.25316258805698,8.002903016030368,7.8869794027712254,7.823567129068543,7.823567129068543
