,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__epochs,param_cnn__len_filter,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,196.18497862815858,7.6872692988884666,14.23142671585083,4.697219796794716,20,100,0.1,8,1,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9911894202232361,0.9933920502662659,0.984581470489502,0.9933775067329407,0.9911699891090393,0.9907420873641968,0.0032343205004539393,57
46,228.5419557094574,3.737521232701395,18.998434400558473,5.296218843530632,20,100,0.1,8,2,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9889867901802063,0.9955947399139404,0.9867841601371765,0.9977924823760986,0.9911699891090393,0.9920656323432923,0.00408477186818781,19
47,297.3827923774719,23.92681894092327,16.2212797164917,3.327295132323237,20,100,0.1,8,3,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 3}",0.9889867901802063,0.9955947399139404,0.9823788404464722,0.9977924823760986,0.9889624714851379,0.9907430648803711,0.005467143709518677,51
48,254.90937933921813,12.762358741454113,15.585822439193725,5.111116577466806,20,100,0.2,4,1,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9823788404464722,0.9911894202232361,0.9889867901802063,0.9977924823760986,0.9933775067329407,0.9907450079917908,0.005096636858172352,47
49,307.47441363334656,8.637492391314323,23.28744626045227,5.974054622967189,20,100,0.2,4,2,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9889867901802063,0.9933920502662659,0.984581470489502,0.9955849647521973,0.9955849647521973,0.9916260480880738,0.0042674714257243595,28
50,352.88157057762146,3.8636318631370714,17.85242667198181,3.237083034704518,20,100,0.2,4,3,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.984581470489502,0.9933920502662659,0.9867841601371765,0.9955849647521973,0.9933775067329407,0.9907440304756164,0.004267073220826011,49
51,295.82343645095824,9.613486981859152,19.410134696960448,8.875890510865519,20,100,0.2,8,1,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9889867901802063,0.9955947399139404,0.9911894202232361,0.9933775067329407,0.9889624714851379,0.9916221857070923,0.002571731483640798,37
52,382.4201328754425,11.685292194551216,20.404302072525024,8.1258391649027,20,100,0.2,8,2,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9911894202232361,0.9955947399139404,0.9933920502662659,0.9933775067329407,0.9911699891090393,0.9929447412490845,0.0016517119184039188,12
53,449.7089344501495,9.008804030499968,7.275680828094482,2.5971721299142465,20,100,0.2,8,3,"{'cnn__batch_size': 20, 'cnn__epochs': 100, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 3}",0.9889867901802063,0.9955947399139404,0.9889867901802063,0.9955849647521973,0.9955849647521973,0.9929476499557495,0.0032340304340222953,9
54,122.2967755317688,39.361562596820534,10.86984224319458,4.062352995387051,30,20,0.05,4,1,"{'cnn__batch_size': 30, 'cnn__epochs': 20, 'cnn__len_filter': 0.05, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.984581470489502,0.9889867901802063,0.9867841601371765,0.9933775067329407,0.9889624714851379,0.9885384798049927,0.002916590234041436,93
