,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,4.205251693725586,0.049107692508994584,1.156215286254883,0.0552639970949587,10,3,0.0001,rbf,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9823788546255506,0.9911894273127754,0.9713656387665198,0.9735099337748344,0.977924944812362,0.9792737598584085,0.007059803350662061,78
19,2.1156227588653564,0.15007788848324818,0.3046065330505371,0.030428326963759956,10,3,0.0001,linear,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
20,19.61765675544739,1.1010728090704045,3.0378512859344484,0.07977495290658633,10,3,0.0001,poly,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.2511013215859031,0.2511013215859031,0.2533039647577093,0.25165562913907286,0.25165562913907286,0.2517635732415322,0.0008091062219991648,91
21,11.51574249267578,0.9831062178795212,2.7329415798187258,0.0737282075150592,10,3,1e-05,rbf,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.8480176211453745,0.9008810572687225,0.8722466960352423,0.8653421633554084,0.869757174392936,0.8712489424395369,0.017063806384356006,85
22,2.6422755241394045,0.2005641560879429,0.3840066432952881,0.022742934984343814,10,3,1e-05,linear,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
23,18.26777849197388,0.7536436246822406,2.5322312831878664,0.13361362634752874,10,3,1e-05,poly,"{'svc__C': 10, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'poly'}",0.2511013215859031,0.2511013215859031,0.2533039647577093,0.25165562913907286,0.25165562913907286,0.2517635732415322,0.0008091062219991648,91
24,3.631758975982666,0.10089494735451919,0.5618078708648682,0.08700871454870442,100,2,0.01,rbf,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9933920704845814,0.9911894273127754,0.9823788546255506,0.9977924944812362,0.9955849889624724,0.9920675671733232,0.005320594669644586,1
25,2.095925807952881,0.12396379829919478,0.30600652694702146,0.02331704066220815,100,2,0.01,linear,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
26,2.1794245719909666,0.027290610795882825,0.3448068618774414,0.034197042976549706,100,2,0.01,poly,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.9933920704845814,0.9933920704845814,0.9823788546255506,0.9911699779249448,0.9889624724061811,0.989859089185168,0.004085099110850033,27
27,2.306627655029297,0.1076057039014871,0.35620689392089844,0.02835076758220111,100,2,0.001,rbf,"{'svc__C': 100, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9911894273127754,0.9933920704845814,0.9823788546255506,0.9955849889624724,0.9889624724061811,0.9903015627583122,0.004534679725319207,14
