mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
21.84926829338074,7.75657453311594,0.009996700286865234,2.937100142371081e-06,10,{'n_clusters': 10},0.7298701298701299,0.7262337662337662,0.7130977130977131,0.7182952182952183,0.7318087318087318,0.7238611118611119,0.007095524972310031,4
23.31447720527649,5.209138611888187,0.0653073787689209,0.007214883379170344,50,{'n_clusters': 50},0.7568831168831169,0.7542857142857143,0.7385654885654885,0.7484407484407485,0.7536382536382537,0.7503626643626643,0.0065038945943635814,3
29.948093938827515,4.05206479915694,0.12001676559448242,0.009582294665106326,100,{'n_clusters': 100},0.7636363636363637,0.7667532467532467,0.7562370062370062,0.762993762993763,0.7603950103950103,0.762003078003078,0.0035226878064725676,2
30.691807126998903,3.3077719684858273,0.19459047317504882,0.018795596225947057,200,{'n_clusters': 200},0.7683116883116883,0.7761038961038961,0.761954261954262,0.7692307692307693,0.7687110187110187,0.7688623268623268,0.004486056901187144,1
