mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dtc__criterion,param_dtc__max_depth,param_featuriser__windows,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6608506202697754,0.07083763566738728,0.13534193038940429,0.012604156561787027,gini,3,1,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 1}",0.9272727272727272,0.9293506493506494,0.933991683991684,0.932952182952183,0.9303534303534303,0.9307841347841347,0.0024314265065446283,36
0.8629892826080322,0.07462341249508914,0.16599817276000978,0.024302228870451203,gini,3,2,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 2}",0.9709090909090909,0.9724675324675325,0.972972972972973,0.9688149688149689,0.9693347193347194,0.970899856899857,0.0016463241557687614,28
1.1242738246917725,0.10544745500463353,0.15532951354980468,0.01627019196926524,gini,3,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 3}",0.9807792207792208,0.9823376623376623,0.9792099792099792,0.9719334719334719,0.9745322245322245,0.9777585117585117,0.003912545948785806,23
1.220987319946289,0.06867869232986325,0.15691728591918946,0.010015509322424001,gini,3,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 4}",0.9781818181818182,0.9755844155844156,0.9755717255717256,0.9755717255717256,0.9776507276507277,0.9765120825120827,0.00115876125563378,25
1.3641077041625977,0.07089571148184275,0.20299005508422852,0.041186498452266296,gini,3,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 5}",0.9854545454545455,0.985974025974026,0.9828482328482329,0.9823284823284824,0.9849272349272349,0.9843065043065042,0.0014507280988737621,12
1.3822898387908935,0.05737750765476222,0.21970443725585936,0.02723515526192718,gini,3,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 3, 'featuriser__windows': 6}",0.9896103896103896,0.9896103896103896,0.9906444906444907,0.985966735966736,0.9901247401247402,0.9891913491913492,0.001657236187832258,6
0.6339869022369384,0.06524473004491835,0.1179326057434082,0.020214477183959953,gini,4,1,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 1}",0.9298701298701298,0.935064935064935,0.9371101871101871,0.9303534303534303,0.9360706860706861,0.9336938736938738,0.0029993273331398863,34
0.8840293407440185,0.07206896871673847,0.1779102325439453,0.021071960007468502,gini,4,2,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 2}",0.9781818181818182,0.9781818181818182,0.9771309771309772,0.974012474012474,0.9771309771309772,0.9769276129276129,0.0015314575104996599,24
1.0472320556640624,0.055440717590055914,0.1442051887512207,0.028130979931414127,gini,4,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 3}",0.9849350649350649,0.9864935064935065,0.9812889812889813,0.9771309771309772,0.9792099792099792,0.9818117018117019,0.003482127885557479,17
1.0671531677246093,0.047186277111380945,0.15754127502441406,0.027813349118018225,gini,4,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 4}",0.9823376623376623,0.9818181818181818,0.9802494802494802,0.9776507276507277,0.9828482328482329,0.980980856980857,0.0018790316425276695,19
1.214549446105957,0.161456795054394,0.1882352352142334,0.052336184679901324,gini,4,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 5}",0.9906493506493507,0.9911688311688311,0.9833679833679834,0.9854469854469855,0.9896049896049897,0.988047628047628,0.0030854063169856137,9
1.503182554244995,0.3527773447200434,0.18528709411621094,0.03735099702885337,gini,4,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 4, 'featuriser__windows': 6}",0.9937662337662337,0.9942857142857143,0.9948024948024948,0.989085239085239,0.9953222453222453,0.9934523854523855,0.002244285021596319,3
0.5850659847259522,0.12554973637403954,0.13300056457519532,0.04299300777957141,gini,5,1,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 1}",0.9407792207792208,0.9397402597402598,0.946985446985447,0.9402286902286903,0.9428274428274428,0.9421122121122121,0.002653701254477133,31
0.7965771675109863,0.022550130626188106,0.1414766788482666,0.013665192601267978,gini,5,2,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 2}",0.9771428571428571,0.9750649350649351,0.972972972972973,0.974012474012474,0.9771309771309772,0.9752648432648432,0.0016655601580112449,27
1.0984905242919922,0.19607807758005844,0.14860296249389648,0.03551012097127715,gini,5,3,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 3}",0.9854545454545455,0.9864935064935065,0.9828482328482329,0.9771309771309772,0.9797297297297297,0.9823313983313984,0.0034973524385854965,16
1.0937703609466554,0.16069936211810212,0.16299920082092284,0.026045233302738193,gini,5,4,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 4}",0.9854545454545455,0.9812987012987013,0.9802494802494802,0.9786902286902287,0.9818087318087318,0.9815003375003375,0.002246458552435597,18
1.2224801540374757,0.12206986132670636,0.16985859870910644,0.02329140814057545,gini,5,5,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 5}",0.9916883116883117,0.9916883116883117,0.9864864864864865,0.9875259875259875,0.9911642411642412,0.9897106677106677,0.002240678435887382,5
1.491441011428833,0.1836568524887705,0.1497941017150879,0.039954699031150884,gini,5,6,"{'dtc__criterion': 'gini', 'dtc__max_depth': 5, 'featuriser__windows': 6}",0.9958441558441559,0.9937662337662337,0.9953222453222453,0.9906444906444907,0.9948024948024948,0.9940759240759242,0.0018481617211813673,1
0.6610970020294189,0.10168253892801389,0.10564379692077637,0.014846056959338499,entropy,3,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 1}",0.9283116883116883,0.9314285714285714,0.931912681912682,0.9376299376299376,0.932952182952183,0.9324470124470124,0.003017997601829721,35
0.7771268844604492,0.12072473753085632,0.1638040542602539,0.01843893292913938,entropy,3,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 2}",0.9641558441558442,0.9703896103896104,0.9682952182952183,0.9646569646569647,0.9693347193347194,0.9673664713664714,0.0025109955862118137,30
1.1040363311767578,0.1267826004095363,0.09974617958068847,0.014795012906891105,entropy,3,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 3}",0.974025974025974,0.9771428571428571,0.9797297297297297,0.974012474012474,0.9771309771309772,0.9764084024084024,0.0021683722483871806,26
1.2299376487731934,0.10557343353612161,0.12149772644042969,0.021082442039979405,entropy,3,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 4}",0.9688311688311688,0.9698701298701299,0.9693347193347194,0.9636174636174636,0.9698544698544699,0.9683015903015904,0.0023732089286389643,29
1.1311993598937988,0.11996016482053048,0.14426331520080565,0.02753765949978947,entropy,3,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 5}",0.9844155844155844,0.985974025974026,0.9828482328482329,0.9823284823284824,0.9828482328482329,0.9836829116829117,0.0013426742284271026,14
1.4787020206451416,0.17071927841809037,0.17129988670349122,0.0403973685648394,entropy,3,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 3, 'featuriser__windows': 6}",0.9890909090909091,0.9901298701298701,0.989085239085239,0.987006237006237,0.9849272349272349,0.9880478980478979,0.0018612980552338853,8
0.6082899570465088,0.07648000415756231,0.11214890480041503,0.021670729459352504,entropy,4,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 1}",0.9324675324675324,0.9361038961038961,0.9371101871101871,0.9407484407484408,0.9365904365904366,0.9366040986040985,0.0026379259269121856,32
0.8138844966888428,0.09675530566401254,0.1342757225036621,0.012256071296176212,entropy,4,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 2}",0.9828571428571429,0.9864935064935065,0.9849272349272349,0.9781704781704782,0.9688149688149689,0.9802526662526663,0.006367721844963567,20
1.031108522415161,0.11694159207076528,0.12176957130432128,0.023955516968807294,entropy,4,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 3}",0.9792207792207792,0.9844155844155844,0.9812889812889813,0.9719334719334719,0.9760914760914761,0.9785900585900584,0.004293525446798149,21
1.1855072498321533,0.10260216741612592,0.09011130332946778,0.008968366939724104,entropy,4,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 4}",0.9818181818181818,0.9797402597402597,0.9792099792099792,0.9786902286902287,0.9714137214137214,0.9781744741744742,0.003543284948234886,22
1.339082908630371,0.13133582183950923,0.097434663772583,0.010552678652643534,entropy,4,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 5}",0.9854545454545455,0.9885714285714285,0.9844074844074844,0.9823284823284824,0.985966735966736,0.9853457353457354,0.0020389560461469775,10
1.4144804000854492,0.07497343313141352,0.13334670066833496,0.010072377991489549,entropy,4,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 4, 'featuriser__windows': 6}",0.9942857142857143,0.9948051948051948,0.9937629937629938,0.9901247401247402,0.9948024948024948,0.9935562275562276,0.0017585852486203318,2
0.5389059066772461,0.017728706511692362,0.09516096115112305,0.01536365770164775,entropy,5,1,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 1}",0.9324675324675324,0.9361038961038961,0.9355509355509356,0.9412681912681913,0.9376299376299376,0.9366040986040985,0.002873208674848376,32
0.8353694915771485,0.03194532609652171,0.13461384773254395,0.011902157254129749,entropy,5,2,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 2}",0.9812987012987013,0.9854545454545455,0.985966735966736,0.9797297297297297,0.989085239085239,0.9843069903069903,0.003373556491541139,11
1.1237389087677,0.0198694437854555,0.09024438858032227,0.016931251227626013,entropy,5,3,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 3}",0.9864935064935065,0.987012987012987,0.9823284823284824,0.9781704781704782,0.9818087318087318,0.9831628371628373,0.003267121352722784,15
1.2356409549713134,0.10342028660222165,0.11463279724121093,0.01211239005937685,entropy,5,4,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 4}",0.9854545454545455,0.9849350649350649,0.9844074844074844,0.9802494802494802,0.9838877338877339,0.9837868617868619,0.0018443402638327444,13
1.2521463871002196,0.05272542886554498,0.06564874649047851,0.028435156360344247,entropy,5,5,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 5}",0.9885714285714285,0.9932467532467533,0.988045738045738,0.9854469854469855,0.9896049896049897,0.988983178983179,0.002534470855567014,7
1.2351093769073487,0.11452099996687146,0.03510923385620117,0.008854216406970525,entropy,5,6,"{'dtc__criterion': 'entropy', 'dtc__max_depth': 5, 'featuriser__windows': 6}",0.9958441558441559,0.9937662337662337,0.9927234927234927,0.9901247401247402,0.9937629937629938,0.9932443232443232,0.00186030118628074,4
