mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__len_filter,param_cnn__len_input,param_cnn__num_channels,param_cnn__num_classes,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1106.6879263877868,12.06855776447698,6.921222877502442,1.291788359385273,20,0.05,500,2,4,4,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.996363639831543,0.9968830943107605,0.9953222274780273,0.9953222274780273,0.9953222274780273,0.9958426833152771,0.0006582512539972347,18
1774.593938112259,8.690241526763018,7.537495422363281,2.044264592005076,20,0.05,500,2,4,4,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9968830943107605,0.9953246712684631,0.9968814849853516,0.9937629699707031,0.9968814849853516,0.995946741104126,0.0012474034486215449,17
1294.1166656017303,63.838985488176526,9.703489112854005,3.6324139656394507,20,0.05,500,2,4,8,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9979220628738403,0.9974026083946228,0.9979209899902344,0.9932432174682617,0.9963617324829102,0.9965701222419738,0.0017582572055740563,7
2474.1286557674407,45.44341812315975,13.04553165435791,3.6943813702125214,20,0.05,500,2,4,8,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9958441853523254,0.996363639831543,0.9948024749755859,0.9932432174682617,0.9953222274780273,0.9951151490211487,0.001070980631064845,31
1987.8208818912506,8.92762892602338,8.544708490371704,2.859402130245355,20,0.05,500,2,4,16,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 1}",0.9968830943107605,0.9974026083946228,0.997401237487793,0.9937629699707031,0.997401237487793,0.9965702295303345,0.0014179276166578622,2
4715.340288543701,59.852653033785856,12.656026983261109,3.4573858058214704,20,0.05,500,2,4,16,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.05, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 16, 'cnn__num_layer': 2}",0.9953246712684631,0.9942857027053833,0.9979209899902344,0.9932432174682617,0.9927234649658203,0.9946996092796325,0.0018420389942650816,36
1683.8039446830749,26.927810838645723,11.263268518447877,2.11442255091878,20,0.1,500,2,4,4,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9968830943107605,0.9968830943107605,0.9989604949951172,0.9922037124633789,0.9953222274780273,0.9960505247116089,0.002244221587069292,14
2906.486301755905,51.45718818887879,11.530705118179322,3.1393722998164244,20,0.1,500,2,4,4,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9974026083946228,0.9922077655792236,0.9968814849853516,0.9948024749755859,0.9953222274780273,0.9953233122825622,0.0018291680311645086,30
1781.1699528694153,49.92607686560819,11.7769690990448,2.058747244995662,20,0.1,500,2,4,8,1,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9979220628738403,0.9968830943107605,0.9989604949951172,0.9932432174682617,0.9958419799804688,0.9965701699256897,0.001961533247328316,6
3967.872226190567,26.396544948622033,12.951791191101075,2.8377754949725578,20,0.1,500,2,4,8,2,"{'cnn__batch_size': 20, 'cnn__len_filter': 0.1, 'cnn__len_input': 500, 'cnn__num_channels': 2, 'cnn__num_classes': 4, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9958441853523254,0.9932467341423035,0.997401237487793,0.9937629699707031,0.9963617324829102,0.995323371887207,0.0015757057663690374,29
